547	319
544	80
545	87
559	2
557	80
554	299
555	168
552	15
553	16
566	261
565	244
563	244
562	237
561	2
560	2
575	174
574	176
573	223
570	190
569	216
516	1080
517	87
518	87
519	43
512	86
513	40
514	131
515	724
524	720
525	720
527	720
520	43
523	720
533	719
532	289
535	13
534	168
531	720
530	289
541	289
543	719
542	168
537	13
536	13
538	13
610	256
611	104
608	160
609	256
614	108
615	72
612	120
613	120
618	174
619	174
616	96
622	177
620	100
621	177
627	104
626	104
624	75
635	241
634	241
632	241
639	24
638	24
637	104
636	104
576	178
577	240
578	240
579	230
580	212
581	212
582	106
583	87
584	90
587	276
589	177
590	184
591	120
593	96
592	160
595	96
594	96
597	162
596	162
599	164
598	96
601	96
600	133
603	132
602	96
604	114
607	126
606	96
687	0
686	0
685	144
684	8
683	200
682	144
681	192
680	233
702	20
703	20
700	36
701	36
698	104
697	71
694	168
695	168
692	107
693	197
690	237
691	237
688	0
689	245
653	0
652	0
655	188
654	0
649	456
648	158
650	232
645	24
644	24
647	148
646	24
641	24
640	24
643	24
642	24
668	46
671	184
664	67
665	99
666	56
667	99
660	67
661	99
662	56
663	99
656	214
657	172
658	46
659	24
747	16
746	2
745	2
744	208
751	0
750	0
738	0
737	204
736	71
743	16
742	366
741	228
766	0
767	0
754	0
755	8
752	0
753	0
759	8
756	8
714	123
719	137
718	170
705	239
706	96
728	12
729	8
730	14
731	0
732	125
733	208
735	8
720	238
721	238
722	252
724	174
821	86
820	226
823	192
822	48
817	226
816	0
819	226
818	226
829	161
828	28
825	28
824	116
827	24
826	23
804	0
805	0
806	0
807	0
800	0
801	0
802	0
803	0
812	0
814	92
815	0
810	0
811	0
787	253
786	350
785	240
784	48
799	0
798	0
797	0
796	0
774	0
775	0
772	0
773	0
770	0
771	0
768	0
783	240
781	48
779	240
881	24
885	174
884	268
887	227
886	96
889	227
888	227
891	231
890	231
893	232
892	231
895	232
894	232
864	270
865	270
866	270
868	273
869	332
871	226
872	203
873	199
874	199
875	96
876	128
877	172
879	352
851	267
850	206
849	205
848	237
852	267
859	216
858	270
857	270
856	270
863	270
861	332
860	332
834	180
835	180
833	200
838	180
839	180
836	180
837	180
843	222
840	222
841	222
846	222
847	222
844	222
845	222
956	24
957	24
959	226
952	4
953	4
955	236
948	4
949	17
950	4
951	4
944	8
945	8
946	4
947	4
941	8
940	8
943	8
942	8
937	8
936	8
939	8
938	8
933	8
932	8
935	8
934	8
929	8
928	8
931	8
930	8
926	8
927	8
924	4
925	8
922	4
923	4
920	4
921	4
918	4
919	4
916	4
917	4
914	240
915	138
912	199
911	195
909	208
908	231
906	240
905	237
904	237
903	232
902	236
901	236
900	236
899	236
898	198
897	235
896	235
1016	224
1017	224
1018	208
1019	159
1020	178
1021	230
1022	224
1023	192
1008	160
1009	80
1010	240
1011	240
1012	240
1013	208
1014	208
1015	208
1001	86
1000	86
1007	160
993	160
992	160
995	80
994	80
997	224
986	96
987	68
984	244
985	244
990	96
991	160
988	244
989	244
978	8
979	207
976	8
977	8
982	68
983	113
980	112
981	128
971	204
970	208
969	244
968	215
974	192
973	214
972	204
963	228
962	224
961	224
967	177
966	236
965	224
964	226
1100	72
1101	72
1102	64
1103	56
1096	148
1097	192
1098	192
1099	192
1092	156
1093	161
1094	116
1095	65
1088	144
1089	69
1090	156
1091	156
1117	208
1116	208
1119	142
1118	101
1113	70
1112	176
1114	389
1109	247
1108	320
1111	167
1110	125
1104	56
1107	128
1106	104
1134	240
1135	240
1132	128
1133	240
1130	128
1131	128
1128	256
1129	256
1127	256
1124	90
1125	80
1122	137
1123	85
1120	79
1121	72
1151	150
1148	107
1147	119
1146	246
1145	248
1144	246
1143	240
1142	227
1141	155
1140	240
1139	240
1138	240
1137	240
1136	236
1032	148
1033	220
1036	248
1037	248
1039	240
1025	190
1027	232
1028	112
1029	216
1030	152
1031	184
1049	240
1048	240
1051	240
1050	240
1052	240
1055	240
1054	240
1041	240
1043	240
1045	240
1044	240
1046	240
1066	240
1064	240
1065	240
1070	208
1071	208
1068	208
1069	208
1058	240
1057	240
1063	240
1061	240
1083	235
1082	235
1081	198
1080	198
1085	220
1075	208
1074	208
1073	208
1072	208
1079	198
1077	208
1223	96
1222	96
1229	96
1228	96
1230	96
1225	96
1224	96
1227	96
1226	96
1236	24
1237	24
1238	16
1239	86
1232	24
1233	32
1234	24
1235	24
1244	36
1245	36
1246	4
1247	4
1240	86
1241	96
1242	56
1243	56
1255	48
1254	20
1253	20
1252	4
1251	4
1250	4
1249	4
1248	8
1263	12
1262	0
1261	0
1260	48
1259	48
1258	20
1257	20
1256	48
1270	30
1271	14
1268	6
1269	5
1266	11
1267	16
1264	0
1265	0
1278	372
1276	290
1277	290
1274	48
1275	48
1272	20
1273	20
1153	68
1152	98
1155	66
1154	106
1157	98
1156	98
1159	91
1158	252
1161	41
1160	203
1163	56
1162	145
1165	73
1164	56
1167	73
1166	73
1168	73
1169	166
1171	50
1172	50
1173	14
1174	56
1175	12
1176	8
1177	12
1178	67
1179	63
1180	90
1181	84
1182	224
1183	240
1187	46
1186	115
1185	36
1184	115
1191	125
1190	125
1189	42
1188	46
1195	126
1194	61
1193	121
1192	126
1199	42
1198	121
1197	126
1196	121
1202	107
1203	74
1200	42
1201	42
1206	96
1204	49
1205	30
1375	240
1374	143
1373	293
1372	345
1371	240
1369	362
1368	75
1367	73
1366	81
1365	293
1364	152
1363	250
1362	253
1361	425
1360	240
1358	38
1356	64
1405	169
1404	340
1406	128
1401	97
1400	103
1403	256
1402	103
1397	130
1396	148
1399	103
1398	204
1393	133
1392	143
1395	132
1394	142
1388	250
1389	152
1390	204
1391	97
1384	295
1385	81
1386	73
1380	81
1381	73
1382	75
1383	295
1376	240
1377	246
1379	46
1307	310
1306	450
1305	391
1304	295
1309	470
1308	323
1299	32
1298	46
1297	157
1303	364
1302	295
1301	364
1300	36
1291	293
1288	293
1289	293
1294	416
1293	416
1282	510
1283	510
1280	372
1281	464
1286	293
1287	293
1284	398
1285	510
1337	46
1336	84
1338	71
1341	30
1329	98
1328	240
1331	520
1330	520
1332	554
1335	46
1334	84
1322	228
1323	81
1324	73
1325	75
1326	240
1327	240
1314	362
1315	384
1316	552
1317	338
1318	558
1319	558
1494	240
1495	240
1492	0
1493	221
1490	240
1489	240
1502	240
1503	240
1479	240
1478	240
1477	240
1476	197
1475	197
1474	221
1473	221
1472	240
1484	240
1483	197
1482	197
1481	221
1480	221
1524	240
1525	240
1520	240
1532	240
1533	240
1534	240
1535	240
1528	240
1529	240
1530	240
1531	240
1509	240
1508	240
1511	240
1510	240
1507	240
1506	240
1517	240
1516	240
1519	240
1512	240
1514	256
1426	240
1425	240
1428	240
1434	240
1435	0
1436	240
1408	124
1415	240
1414	33
1417	240
1416	48
1422	240
1457	234
1458	219
1459	240
1460	240
1467	0
1468	240
1469	240
1470	240
1471	240
1441	240
1440	240
1443	240
1442	0
1445	221
1444	221
1447	197
1446	197
1449	221
1448	221
1451	197
1450	197
1453	221
1452	221
1455	197
1454	197
1642	192
1643	192
1640	192
1641	192
1646	232
1647	240
1644	256
1634	288
1635	64
1633	288
1638	192
1639	192
1636	64
1637	192
1659	240
1658	240
1656	240
1663	518
1662	488
1661	518
1660	488
1651	96
1648	240
1608	240
1615	240
1602	240
1603	240
1604	136
1605	136
1606	136
1607	0
1625	240
1624	240
1627	240
1626	17
1629	240
1628	256
1631	240
1630	240
1617	248
1616	240
1619	276
1618	245
1621	384
1620	240
1623	240
1622	96
1582	240
1580	240
1581	240
1578	240
1579	240
1577	240
1572	263
1568	8
1597	240
1596	240
1591	240
1590	240
1589	240
1586	240
1549	240
1550	240
1551	144
1541	240
1536	240
1567	8
1557	240
1559	120
1558	240
1553	144
1763	329
1760	120
1764	291
1771	204
1770	240
1769	240
1768	232
1775	240
1774	240
1773	240
1772	204
1778	311
1779	784
1776	232
1777	232
1784	336
1790	120
1791	64
1731	128
1730	240
1733	120
1734	240
1737	316
1736	76
1739	240
1738	240
1740	128
1742	240
1744	128
1746	120
1747	232
1748	232
1749	120
1750	232
1752	232
1754	40
1755	232
1757	232
1759	128
1703	0
1702	0
1701	0
1711	476
1710	240
1708	60
1706	216
1704	0
1719	256
1716	256
1714	256
1726	100
1725	240
1722	240
1723	128
1721	17
1668	234
1671	48
1670	48
1665	264
1664	240
1667	40
1676	240
1678	240
1673	240
1675	240
1674	240
1684	240
1686	48
1680	240
1681	240
1683	48
1692	256
1695	120
1688	240
1689	240
1690	256
1691	240
1913	96
1912	384
1917	240
1916	240
1905	240
1904	240
1907	240
1906	240
1909	240
1908	240
1911	240
1896	192
1897	129
1898	156
1899	146
1900	192
1901	138
1902	240
1903	240
1893	26
1894	26
1895	26
1883	240
1882	240
1881	240
1880	240
1886	110
1875	242
1874	24
1873	110
1872	240
1879	240
1878	240
1876	128
1867	240
1864	168
1870	240
1871	240
1868	304
1869	240
1858	240
1859	240
1856	224
1857	240
1862	26
1863	26
1860	240
1853	240
1855	240
1854	240
1849	224
1848	216
1851	218
1850	240
1845	224
1844	224
1847	176
1846	224
1841	224
1840	224
1843	224
1836	224
1837	232
1838	224
1839	224
1832	224
1833	224
1835	224
1828	224
1829	224
1830	224
1831	224
1824	224
1825	235
1826	224
1827	224
1823	224
1822	224
1821	224
1817	232
1816	232
1814	232
1813	96
1809	240
1797	11
1794	64
1795	64
1792	72
1793	120
2032	240
2021	293
2020	293
2023	354
2022	96
2002	240
2000	240
2006	274
2007	256
2004	93
2005	244
2010	200
2011	200
2008	256
2009	256
2014	93
2012	200
1987	40
1986	152
1985	250
1984	128
1991	240
1990	160
1989	168
1988	64
1993	231
1999	160
1996	104
1972	120
1973	120
1974	120
1975	120
1968	240
1971	240
1980	240
1982	86
1983	122
1977	120
1956	240
1959	240
1958	240
1953	240
1955	240
1954	240
1965	240
1964	240
1967	240
1966	240
1960	240
1963	240
1943	240
1940	108
1938	232
1936	352
1937	576
1950	488
1951	518
1949	518
1944	240
1927	288
1926	192
1925	192
1924	192
1923	256
1920	240
1935	352
1934	352
1933	192
1931	192
1930	192
1929	288
1928	288
2201	0
2202	0
2203	0
2204	0
2205	0
2206	0
2207	0
2197	128
2187	128
2186	224
2190	128
2177	240
2179	24
2178	24
2234	84
2235	96
2232	32
2233	20
2236	13
2237	362
2231	36
2217	87
2216	128
2210	297
2209	0
2208	0
2215	224
2214	224
2213	224
2268	232
2269	120
2265	188
2266	240
2260	240
2261	144
2262	144
2259	240
2245	204
2244	204
2299	222
2297	8
2295	8
2292	8
2293	8
2291	8
2288	240
2289	360
2286	256
2285	256
2283	512
2280	240
2279	248
2064	80
2067	205
2066	352
2069	240
2071	80
2073	382
2079	128
2078	382
2050	144
2051	144
2054	240
2056	96
2099	89
2098	84
2097	89
2096	84
2103	89
2102	84
2101	89
2100	84
2107	89
2106	84
2105	89
2104	84
2111	89
2110	49
2109	89
2108	84
2083	24
2086	24
2084	24
2085	24
2090	84
2091	89
2094	84
2095	89
2092	84
2093	89
2112	240
2114	104
2166	96
2165	644
2164	644
2161	24
2160	48
2175	36
2174	232
2171	161
2145	74
2152	288
2443	67
2442	67
2441	67
2440	67
2447	240
2444	8
2434	96
2439	144
2438	144
2436	128
2448	240
2472	67
2474	67
2467	67
2469	67
2471	67
2470	67
2491	349
2492	67
2493	333
2494	333
2495	164
2480	154
2481	154
2483	154
2485	161
2487	160
2511	232
2510	49
2509	23
2508	49
2507	90
2506	44
2505	138
2504	139
2503	225
2502	296
2500	296
2498	296
2497	82
2496	229
2524	96
2516	210
2514	240
2515	128
2512	120
2513	161
2542	240
2533	192
2531	0
2530	96
2556	240
2557	240
2558	240
2554	240
2555	240
2548	240
2546	240
2306	0
2307	240
2304	40
2311	2
2308	240
2309	240
2314	240
2315	240
2312	7
2313	240
2323	480
2322	480
2327	665
2326	672
2324	480
2331	20
2330	36
2329	32
2328	36
2335	4
2334	4
2333	4
2332	8
2342	110
2343	127
2344	128
2345	255
2357	90
2359	96
2358	90
2361	128
2363	34
2375	92
2372	168
2373	96
2371	220
2382	8
2383	14
2380	128
2381	12
2378	14
2379	21
2376	12
2377	8
2390	5
2389	5
2388	5
2387	5
2386	14
2385	5
2384	5
2399	240
2397	240
2396	179
2394	128
2393	210
2405	232
2406	242
2400	96
2402	168
2403	128
2412	24
2413	24
2414	24
2415	24
2408	128
2421	224
2420	0
2423	224
2417	128
2416	209
2419	0
2429	240
2431	240
2430	240
2425	224
2427	240
2750	0
2748	0
2746	0
2747	0
2744	0
2745	0
2742	0
2743	0
2740	0
2741	0
2738	0
2739	0
2736	0
2737	0
2735	0
2734	0
2733	0
2732	195
2728	224
2727	256
2725	256
2724	128
2721	161
2717	131
2718	161
2719	161
2712	240
2714	131
2715	131
2708	80
2709	128
2711	240
2705	240
2706	240
2707	160
2700	240
2702	0
2697	135
2696	89
2693	128
2692	240
2695	135
2689	240
2690	240
2810	238
2811	238
2809	238
2814	240
2815	240
2812	128
2802	90
2803	90
2800	90
2801	90
2806	238
2807	238
2804	238
2805	238
2794	232
2793	143
2799	90
2798	90
2797	40
2796	232
2787	240
2786	240
2785	72
2784	236
2791	120
2790	128
2789	240
2788	240
2779	0
2781	240
2782	64
2783	64
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2761	0
2760	0
2763	0
2765	0
2764	0
2767	0
2766	0
2753	0
2752	0
2755	0
2754	0
2756	0
2759	0
2758	0
2620	80
2619	96
2616	120
2598	240
2599	240
2596	240
2597	240
2594	24
2595	240
2593	24
2606	240
2605	40
2602	240
2603	128
2600	240
2601	240
2581	135
2579	14
2590	36
2584	94
2566	128
2567	128
2573	128
2574	164
2575	30
2568	128
2570	128
2675	240
2674	240
2673	240
2672	64
2679	96
2678	168
2677	128
2676	240
2683	216
2682	188
2681	96
2680	96
2658	96
2659	96
2656	96
2657	96
2662	96
2663	42
2660	96
2661	96
2666	224
2664	144
2665	144
2670	148
2671	130
2669	5
2641	232
2643	288
2642	96
2645	92
2644	146
2647	240
2646	90
2649	8
2648	8
2651	200
2650	256
2653	96
2652	128
2655	224
2654	352
2624	240
2625	240
2626	240
2631	240
2634	87
2638	352
2989	86
2990	24
2977	65
2978	43
3004	336
3005	336
3006	336
3007	128
3000	133
3001	336
3002	336
3003	336
2999	336
2995	128
2956	12
2944	147
2975	240
3049	560
3048	560
3051	560
3050	560
3053	560
3052	560
3055	560
3054	560
3045	224
3047	560
3046	133
3064	560
3065	560
3066	560
3067	560
3068	560
3071	560
3056	560
3057	560
3058	560
3059	560
3060	560
3061	560
3062	560
3063	560
3019	240
3017	240
3016	144
3011	160
3009	336
3008	276
3015	144
3014	240
3013	276
3012	216
3034	372
3033	290
3039	224
3036	293
3037	435
3026	240
3024	240
3025	240
3031	128
3029	128
2852	137
2854	240
2848	116
2850	224
2861	240
2862	240
2863	240
2856	128
2868	224
2870	24
2865	240
2864	352
2867	66
2866	240
2877	162
2876	120
2879	54
2878	54
2873	302
2875	171
2874	276
2820	240
2821	240
2818	240
2819	240
2830	89
2831	89
2826	128
2827	128
2825	291
2839	139
2838	139
2837	135
2836	89
2835	84
2834	240
2833	232
2832	112
2847	116
2846	116
2845	116
2844	116
2842	371
2841	139
2840	139
2912	528
2913	528
2917	240
2918	240
2919	239
2920	239
2928	168
2932	96
2936	272
2940	104
2942	141
2882	240
2883	240
2887	466
2890	295
2889	364
2892	204
2893	204
2903	240
2902	135
2901	53
2900	70
2907	21
2906	100
2905	80
2904	240
2911	152
2910	100
3284	225
3287	218
3281	225
3282	218
3292	108
3288	218
3289	9
3290	108
3291	92
3265	192
3264	306
3266	224
3277	225
3276	2
3279	225
3278	225
3275	225
3318	954
3319	954
3316	954
3317	954
3314	954
3315	954
3312	954
3313	954
3326	319
3327	319
3325	961
3322	26
3320	954
3321	954
3298	155
3297	155
3311	954
3310	954
3309	56
3307	192
3306	480
3305	306
3216	38
3217	240
3218	240
3219	240
3220	323
3221	323
3222	240
3230	8
3201	0
3200	0
3203	33
3202	0
3205	120
3204	15
3207	158
3206	188
3208	136
3213	238
3215	0
3250	961
3251	961
3248	961
3249	961
3254	9
3255	5
3252	961
3253	954
3258	961
3259	961
3256	231
3257	0
3262	0
3263	8
3260	961
3261	961
3234	240
3232	75
3239	512
3238	0
3243	954
3241	77
3247	961
3246	987
3245	985
3244	940
3165	6
3157	136
3156	136
3159	93
3158	89
3155	240
3154	240
3148	240
3149	240
3150	240
3151	240
3144	238
3145	220
3146	240
3147	240
3142	540
3143	559
3199	207
3174	14
3172	12
3173	8
3170	8
3171	14
3169	12
3096	176
3099	176
3100	176
3103	176
3088	100
3091	176
3095	176
3080	100
3081	100
3082	100
3083	100
3084	100
3085	100
3086	100
3087	100
3072	560
3073	560
3074	560
3075	560
3076	560
3077	100
3079	100
3131	489
3130	445
3129	559
3128	509
3133	447
3132	389
3123	0
3122	560
3125	81
3124	0
3114	448
3115	522
3112	448
3116	454
3117	385
3106	176
3105	176
3110	46
3527	8
3526	228
3525	228
3524	126
3523	64
3522	0
3535	228
3534	228
3533	228
3532	232
3531	232
3530	232
3529	8
3528	8
3542	228
3543	228
3540	232
3541	228
3538	232
3539	232
3537	224
3550	0
3551	37
3548	111
3549	85
3547	110
3545	224
3557	8
3556	8
3559	0
3558	8
3553	8
3552	7
3554	8
3565	667
3564	240
3566	512
3561	0
3560	0
3563	240
3562	0
3572	0
3573	0
3574	0
3568	0
3569	0
3570	0
3571	0
3580	136
3581	120
3582	0
3583	209
3576	0
3578	0
3579	0
3459	222
3458	222
3457	222
3456	240
3463	240
3462	240
3461	240
3460	240
3467	224
3466	223
3465	214
3471	8
3470	200
3469	205
3468	205
3474	224
3475	240
3472	8
3473	204
3478	204
3479	659
3476	240
3477	240
3482	216
3483	352
3480	120
3481	0
3486	400
3487	80
3484	352
3485	75
3489	240
3488	140
3490	240
3493	218
3495	218
3494	218
3497	218
3496	218
3499	218
3498	218
3501	388
3500	233
3503	388
3502	388
3504	148
3505	196
3506	240
3507	240
3508	36
3510	28
3512	175
3514	240
3515	301
3516	128
3517	218
3518	215
3519	276
3404	116
3394	80
3423	189
3421	156
3420	156
3419	156
3418	240
3415	0
3437	240
3438	240
3439	128
3432	8
3435	240
3428	44
3424	198
3425	187
3426	118
3427	198
3453	300
3452	300
3455	240
3454	112
3449	256
3448	256
3451	256
3450	256
3445	240
3444	240
3447	16
3443	256
3442	256
3338	407
3339	8
3340	334
3341	334
3330	496
3331	496
3329	434
3334	480
3332	456
3333	480
3352	0
3347	419
3346	439
3345	439
3344	96
3351	0
3350	149
3349	511
3348	197
3360	160
3361	56
3363	108
3366	74
3384	240
3386	240
3389	168
3377	144
3376	69
3379	238
3381	240
3380	240
3826	168
3827	92
3824	160
3825	289
3829	291
3834	0
3835	240
3833	240
3838	240
3839	0
3836	240
3837	112
3808	90
3815	161
3814	238
3813	82
3812	21
3819	33
3818	38
3816	120
3823	148
3822	96
3821	148
3820	66
3792	240
3793	240
3794	103
3795	74
3796	0
3797	67
3798	99
3799	56
3800	120
3801	144
3802	69
3803	36
3804	32
3805	45
3806	90
3807	45
3776	216
3779	40
3778	248
3780	216
3783	248
3782	248
3785	248
3786	248
3789	2
3788	176
3791	32
3790	36
3767	215
3764	215
3765	215
3763	215
3774	240
3772	240
3773	240
3770	240
3751	14
3750	8
3749	12
3748	43
3747	240
3759	238
3758	240
3757	238
3755	0
3754	240
3753	240
3752	296
3732	204
3729	160
3731	205
3740	240
3743	240
3736	240
3737	240
3738	240
3739	0
3717	87
3716	87
3719	43
3718	43
3713	14
3712	8
3715	90
3714	45
3724	20
3721	16
3720	15
3723	32
3722	36
3707	14
3706	8
3705	12
3704	14
3711	12
3710	14
3709	8
3708	12
3699	20
3698	20
3697	170
3696	226
3703	8
3702	12
3701	48
3700	48
3690	120
3691	120
3694	96
3695	192
3693	195
3682	256
3683	256
3680	332
3681	198
3686	100
3687	142
3684	26
3685	100
3673	240
3672	240
3675	240
3674	48
3677	118
3676	118
3679	270
3678	240
3665	24
3664	205
3667	0
3666	0
3669	64
3668	0
3671	48
3670	48
3656	136
3657	57
3658	57
3659	44
3660	251
3661	240
3663	237
3648	12
3649	8
3653	136
3654	144
3655	136
3635	128
3634	166
3632	240
3630	240
3631	240
3628	240
3629	240
3626	176
3624	0
3625	0
3622	100
3623	0
3620	240
3621	300
3618	232
3619	8
3613	12
3615	14
3614	8
3609	42
3608	120
3611	240
3610	291
3604	10
3607	240
3606	178
3601	0
3600	0
3603	0
3602	0
3596	240
3597	256
3598	0
3599	10
3592	5
3593	5
3594	0
3595	240
3588	240
3589	0
3591	5
3584	209
3585	2
3586	240
3587	240
4065	96
4064	164
4067	148
4066	198
4093	184
4035	219
4034	191
4033	5
4032	0
4039	91
4038	1
4037	1
4036	219
4040	240
4045	0
4044	270
4050	300
4051	295
4048	240
4049	240
4054	608
4055	150
4052	354
4053	532
4058	240
4059	7
4056	127
4057	103
4062	178
4063	199
4060	502
4005	716
4004	716
4007	240
4006	238
4001	288
4003	47
4013	336
4012	336
4015	336
4009	336
4008	176
4011	336
4010	336
4020	160
4021	216
4022	276
4023	128
4018	336
4028	38
4029	36
4031	280
4024	96
4026	352
4027	77
3975	0
3974	78
3973	65
3971	46
3968	415
3983	366
3982	48
3981	48
3980	240
3979	240
3978	385
3977	385
3976	452
3991	205
3988	240
3989	240
3984	288
3985	288
3998	452
3999	129
3996	240
3994	125
3995	240
3992	270
3993	270
3944	441
3945	441
3948	12
3949	8
3950	14
3951	4
3936	42
3937	129
3938	452
3939	562
3940	47
3941	0
3942	84
3943	46
3961	8
3960	150
3963	21
3962	27
3965	56
3964	27
3967	332
3966	157
3953	6
3952	4
3955	6
3954	6
3957	6
3956	6
3959	146
3958	162
3914	166
3915	98
3912	73
3913	73
3918	216
3919	110
3916	88
3917	47
3906	141
3907	104
3904	160
3905	147
3910	112
3911	112
3908	104
3909	112
3931	8
3930	8
3929	8
3928	595
3935	55
3934	55
3933	8
3932	8
3923	110
3922	38
3921	10
3920	96
3927	221
3925	0
3924	0
3885	309
3886	532
3887	608
3880	64
3881	697
3882	790
3883	390
3878	203
3879	595
3901	98
3900	130
3903	167
3902	189
3897	102
3896	102
3899	130
3898	161
3893	37
3892	114
3895	130
3894	156
3889	608
3888	532
3891	608
3890	532
3854	240
3855	245
3852	240
3853	240
3850	0
3851	0
3848	59
3849	4
3846	0
3847	0
3844	0
3845	0
3842	0
3843	0
3840	0
3841	0
3871	224
3867	240
3866	240
3865	240
3864	0
3863	336
3861	80
3860	112
3859	61
3858	61
3856	62
4400	250
4401	138
4402	138
4403	67
4404	135
4405	16
4406	134
4407	134
4408	134
4409	240
4410	96
4411	34
4412	240
4413	240
4415	0
4384	24
4387	134
4388	134
4391	256
4393	0
4392	603
4395	105
4394	64
4397	64
4396	135
4399	240
4398	240
4370	231
4371	226
4368	172
4369	173
4374	240
4372	85
4373	92
4382	184
4381	184
4355	168
4353	289
4352	29
4359	43
4358	43
4357	87
4356	87
4363	310
4362	221
4367	144
4366	184
4365	4
4364	310
4471	8
4464	107
4465	240
4467	240
4479	240
4472	8
4453	240
4452	240
4455	240
4454	240
4451	0
4461	252
4460	141
4463	124
4462	120
4457	240
4456	240
4459	123
4458	107
4436	236
4435	236
4446	96
4447	96
4445	96
4423	240
4420	245
4419	245
4418	245
4417	245
4428	240
4427	240
4424	240
4537	120
4536	240
4538	120
4543	240
4542	240
4533	240
4535	0
4534	240
4520	56
4521	34
4522	40
4523	45
4524	44
4525	45
4526	89
4512	354
4513	53
4514	12
4515	8
4516	14
4517	225
4518	67
4519	99
4507	315
4506	315
4505	354
4504	354
4511	354
4510	36
4509	36
4508	151
4496	0
4503	354
4502	354
4501	26
4490	324
4488	354
4489	354
4494	0
4495	286
4493	286
4482	101
4483	164
4480	240
4481	240
4486	240
4487	324
4484	224
4485	86
4605	43
4604	87
4607	15
4600	289
4603	87
4602	168
4596	456
4593	0
4595	0
4594	0
4591	0
4585	153
4586	153
4580	153
4581	153
4579	153
4574	480
4573	480
4567	187
4566	207
4565	207
4564	174
4563	125
4562	82
4561	55
4560	38
4558	0
4559	0
4556	0
4557	0
4554	0
4555	0
4552	0
4553	0
4550	0
4551	0
4546	240
4547	246
4544	240
4545	240
4130	128
4129	128
4128	128
4133	110
4132	110
4138	93
4137	32
4136	32
4142	552
4141	48
4148	266
4153	67
4158	120
4156	67
4157	67
4107	240
4106	240
4109	240
4108	240
4111	128
4112	128
4113	128
4114	128
4115	128
4116	128
4117	128
4118	128
4119	128
4120	128
4121	128
4122	128
4123	128
4124	128
4125	128
4126	128
4127	128
4199	264
4198	264
4197	240
4196	264
4195	264
4194	169
4193	264
4192	114
4207	174
4206	50
4205	162
4204	162
4203	349
4202	264
4201	264
4214	64
4210	64
4208	238
4209	302
4222	256
4223	256
4220	192
4221	192
4218	64
4219	128
4165	266
4164	248
4167	128
4166	266
4161	291
4160	232
4163	248
4162	264
4173	125
4172	224
4175	10
4174	8
4169	85
4171	243
4170	128
4181	232
4182	240
4183	100
4176	101
4177	224
4179	225
4189	112
4190	220
